Datum;Gemeentecode;Aantal
2020-02-27;855;1
2020-02-28;384;1
2020-02-28;855;1
2020-02-29;384;3
2020-02-29;503;1
2020-02-29;855;3
2020-03-01;109;1
2020-03-01;384;3
2020-03-01;503;1
2020-03-01;855;4
2020-03-01;1959;1
2020-03-02;-1;8
2020-03-02;109;1
2020-03-02;384;3
2020-03-02;503;1
2020-03-02;855;4
2020-03-02;1959;1
2020-03-03;109;2
2020-03-03;321;1
2020-03-03;344;2
2020-03-03;384;3
2020-03-03;392;1
2020-03-03;484;1
2020-03-03;503;1
2020-03-03;599;1
2020-03-03;772;1
2020-03-03;794;1
2020-03-03;809;4
2020-03-03;828;1
2020-03-03;855;2
2020-03-03;1959;3
2020-03-04;-1;1
2020-03-04;109;2
2020-03-04;297;1
2020-03-04;321;1
2020-03-04;344;2
2020-03-04;363;1
2020-03-04;375;1
2020-03-04;376;1
2020-03-04;384;2
2020-03-04;392;1
2020-03-04;484;1
2020-03-04;503;1
2020-03-04;523;1
2020-03-04;599;3
2020-03-04;772;1
2020-03-04;794;4
2020-03-04;809;5
2020-03-04;828;1
2020-03-04;855;3
2020-03-04;1942;1
2020-03-04;1959;3
2020-03-04;1963;1
2020-03-05;-1;5
2020-03-05;50;1
2020-03-05;109;3
2020-03-05;147;1
2020-03-05;216;1
2020-03-05;297;1
2020-03-05;310;2
2020-03-05;321;9
2020-03-05;342;4
2020-03-05;344;6
2020-03-05;363;2
2020-03-05;375;2
2020-03-05;376;1
2020-03-05;384;2
2020-03-05;392;1
2020-03-05;484;1
2020-03-05;503;1
2020-03-05;523;2
2020-03-05;599;5
2020-03-05;753;1
2020-03-05;766;1
2020-03-05;772;3
2020-03-05;794;4
2020-03-05;809;5
2020-03-05;828;1
2020-03-05;845;1
2020-03-05;855;3
2020-03-05;1652;1
2020-03-05;1883;2
2020-03-05;1904;2
2020-03-05;1926;2
2020-03-05;1942;1
2020-03-05;1959;4
2020-03-05;1963;1
2020-03-06;-1;4
2020-03-06;34;1
2020-03-06;50;1
2020-03-06;109;3
2020-03-06;147;1
2020-03-06;202;1
2020-03-06;209;1
2020-03-06;216;1
2020-03-06;268;1
2020-03-06;274;1
2020-03-06;297;1
2020-03-06;310;3
2020-03-06;321;9
2020-03-06;342;6
2020-03-06;344;8
2020-03-06;352;1
2020-03-06;363;2
2020-03-06;375;2
2020-03-06;376;1
2020-03-06;384;2
2020-03-06;392;1
2020-03-06;484;1
2020-03-06;503;1
2020-03-06;518;2
2020-03-06;523;4
2020-03-06;599;9
2020-03-06;614;1
2020-03-06;632;2
2020-03-06;668;1
2020-03-06;753;1
2020-03-06;758;2
2020-03-06;766;1
2020-03-06;772;4
2020-03-06;794;4
2020-03-06;809;5
2020-03-06;824;1
2020-03-06;828;1
2020-03-06;845;2
2020-03-06;855;4
2020-03-06;856;2
2020-03-06;866;1
2020-03-06;867;1
2020-03-06;935;2
2020-03-06;965;2
2020-03-06;1581;1
2020-03-06;1621;1
2020-03-06;1652;1
2020-03-06;1705;1
2020-03-06;1876;1
2020-03-06;1883;4
2020-03-06;1904;3
2020-03-06;1926;2
2020-03-06;1942;2
2020-03-06;1954;1
2020-03-06;1959;4
2020-03-06;1960;1
2020-03-06;1963;1
2020-03-07;-1;4
2020-03-07;34;1
2020-03-07;50;1
2020-03-07;109;3
2020-03-07;147;2
2020-03-07;163;1
2020-03-07;202;1
2020-03-07;209;1
2020-03-07;216;1
2020-03-07;268;2
2020-03-07;274;1
2020-03-07;297;1
2020-03-07;310;6
2020-03-07;321;13
2020-03-07;342;7
2020-03-07;344;11
2020-03-07;352;1
2020-03-07;355;1
2020-03-07;362;1
2020-03-07;363;3
2020-03-07;375;3
2020-03-07;376;1
2020-03-07;377;1
2020-03-07;384;2
2020-03-07;392;1
2020-03-07;415;1
2020-03-07;479;2
2020-03-07;484;1
2020-03-07;503;1
2020-03-07;518;2
2020-03-07;523;4
2020-03-07;579;1
2020-03-07;597;1
2020-03-07;599;11
2020-03-07;614;1
2020-03-07;632;2
2020-03-07;668;1
2020-03-07;753;1
2020-03-07;758;2
2020-03-07;766;2
2020-03-07;772;4
2020-03-07;794;4
2020-03-07;796;2
2020-03-07;797;1
2020-03-07;809;7
2020-03-07;824;3
2020-03-07;828;1
2020-03-07;845;3
2020-03-07;855;10
2020-03-07;856;6
2020-03-07;866;1
2020-03-07;867;3
2020-03-07;935;3
2020-03-07;965;2
2020-03-07;1581;1
2020-03-07;1621;2
2020-03-07;1652;1
2020-03-07;1676;1
2020-03-07;1705;2
2020-03-07;1721;1
2020-03-07;1774;1
2020-03-07;1876;1
2020-03-07;1883;4
2020-03-07;1904;4
2020-03-07;1916;1
2020-03-07;1926;2
2020-03-07;1942;2
2020-03-07;1948;1
2020-03-07;1954;2
2020-03-07;1959;4
2020-03-07;1960;2
2020-03-07;1961;1
2020-03-07;1963;2
2020-03-08;-1;2
2020-03-08;34;1
2020-03-08;50;1
2020-03-08;109;7
2020-03-08;114;1
2020-03-08;141;1
2020-03-08;147;3
2020-03-08;163;2
2020-03-08;193;1
2020-03-08;202;3
2020-03-08;209;5
2020-03-08;216;1
2020-03-08;263;1
2020-03-08;268;2
2020-03-08;274;5
2020-03-08;296;1
2020-03-08;297;1
2020-03-08;310;6
2020-03-08;321;13
2020-03-08;342;7
2020-03-08;344;13
2020-03-08;352;1
2020-03-08;353;1
2020-03-08;355;1
2020-03-08;362;1
2020-03-08;363;4
2020-03-08;375;4
2020-03-08;376;1
2020-03-08;377;1
2020-03-08;384;2
2020-03-08;392;2
2020-03-08;397;1
2020-03-08;406;1
2020-03-08;479;2
2020-03-08;484;1
2020-03-08;503;1
2020-03-08;518;2
2020-03-08;523;4
2020-03-08;579;1
2020-03-08;597;1
2020-03-08;599;14
2020-03-08;613;1
2020-03-08;614;1
2020-03-08;632;2
2020-03-08;668;1
2020-03-08;748;1
2020-03-08;753;2
2020-03-08;755;1
2020-03-08;758;16
2020-03-08;762;1
2020-03-08;766;3
2020-03-08;772;6
2020-03-08;785;1
2020-03-08;794;5
2020-03-08;796;2
2020-03-08;797;1
2020-03-08;809;7
2020-03-08;824;3
2020-03-08;828;1
2020-03-08;845;5
2020-03-08;852;1
2020-03-08;855;12
2020-03-08;856;7
2020-03-08;866;1
2020-03-08;867;5
2020-03-08;879;1
2020-03-08;935;4
2020-03-08;957;1
2020-03-08;965;2
2020-03-08;1581;2
2020-03-08;1621;2
2020-03-08;1652;1
2020-03-08;1676;1
2020-03-08;1685;2
2020-03-08;1705;2
2020-03-08;1721;1
2020-03-08;1774;2
2020-03-08;1876;2
2020-03-08;1883;7
2020-03-08;1904;5
2020-03-08;1916;1
2020-03-08;1926;2
2020-03-08;1931;1
2020-03-08;1942;2
2020-03-08;1948;4
2020-03-08;1954;2
2020-03-08;1959;4
2020-03-08;1960;2
2020-03-08;1961;1
2020-03-08;1963;2
2020-03-09;-1;1
2020-03-09;34;1
2020-03-09;50;1
2020-03-09;109;9
2020-03-09;114;1
2020-03-09;141;1
2020-03-09;147;3
2020-03-09;163;2
2020-03-09;183;1
2020-03-09;193;1
2020-03-09;202;2
2020-03-09;209;3
2020-03-09;216;1
2020-03-09;263;1
2020-03-09;268;3
2020-03-09;274;5
2020-03-09;281;1
2020-03-09;285;1
2020-03-09;296;1
2020-03-09;297;1
2020-03-09;310;6
2020-03-09;321;13
2020-03-09;342;7
2020-03-09;344;13
2020-03-09;352;1
2020-03-09;353;1
2020-03-09;355;1
2020-03-09;362;2
2020-03-09;363;4
2020-03-09;375;4
2020-03-09;376;1
2020-03-09;377;1
2020-03-09;384;2
2020-03-09;392;2
2020-03-09;397;1
2020-03-09;406;1
2020-03-09;479;2
2020-03-09;484;1
2020-03-09;503;1
2020-03-09;518;2
2020-03-09;523;4
2020-03-09;575;2
2020-03-09;579;1
2020-03-09;597;1
2020-03-09;599;14
2020-03-09;613;1
2020-03-09;614;1
2020-03-09;632;2
2020-03-09;668;1
2020-03-09;748;1
2020-03-09;753;2
2020-03-09;755;1
2020-03-09;758;19
2020-03-09;762;1
2020-03-09;766;3
2020-03-09;772;7
2020-03-09;777;1
2020-03-09;785;4
2020-03-09;788;2
2020-03-09;794;7
2020-03-09;796;3
2020-03-09;797;1
2020-03-09;809;7
2020-03-09;824;3
2020-03-09;828;1
2020-03-09;845;5
2020-03-09;852;1
2020-03-09;855;27
2020-03-09;856;12
2020-03-09;861;1
2020-03-09;865;1
2020-03-09;866;1
2020-03-09;867;5
2020-03-09;879;1
2020-03-09;935;6
2020-03-09;957;1
2020-03-09;965;2
2020-03-09;983;1
2020-03-09;1581;2
2020-03-09;1621;3
2020-03-09;1640;1
2020-03-09;1652;1
2020-03-09;1676;1
2020-03-09;1685;2
2020-03-09;1705;2
2020-03-09;1721;2
2020-03-09;1740;1
2020-03-09;1774;2
2020-03-09;1876;2
2020-03-09;1883;8
2020-03-09;1904;5
2020-03-09;1916;1
2020-03-09;1926;2
2020-03-09;1931;1
2020-03-09;1942;2
2020-03-09;1948;10
2020-03-09;1954;4
2020-03-09;1959;4
2020-03-09;1960;2
2020-03-09;1961;1
2020-03-09;1963;2
2020-03-10;-1;2
2020-03-10;34;1
2020-03-10;50;1
2020-03-10;86;2
2020-03-10;109;11
2020-03-10;114;1
2020-03-10;141;1
2020-03-10;147;3
2020-03-10;163;2
2020-03-10;183;1
2020-03-10;193;1
2020-03-10;202;2
2020-03-10;209;3
2020-03-10;216;1
2020-03-10;233;1
2020-03-10;263;1
2020-03-10;268;3
2020-03-10;274;5
2020-03-10;275;1
2020-03-10;281;1
2020-03-10;285;1
2020-03-10;296;1
2020-03-10;297;1
2020-03-10;310;6
2020-03-10;321;13
2020-03-10;342;8
2020-03-10;344;14
2020-03-10;352;1
2020-03-10;353;1
2020-03-10;355;2
2020-03-10;358;2
2020-03-10;361;1
2020-03-10;362;2
2020-03-10;363;8
2020-03-10;375;4
2020-03-10;376;1
2020-03-10;377;1
2020-03-10;384;2
2020-03-10;392;1
2020-03-10;397;1
2020-03-10;406;1
2020-03-10;441;1
2020-03-10;479;2
2020-03-10;484;1
2020-03-10;503;1
2020-03-10;513;1
2020-03-10;518;3
2020-03-10;523;5
2020-03-10;546;1
2020-03-10;575;2
2020-03-10;579;1
2020-03-10;597;1
2020-03-10;599;15
2020-03-10;613;1
2020-03-10;614;1
2020-03-10;627;1
2020-03-10;632;2
2020-03-10;664;1
2020-03-10;668;1
2020-03-10;748;1
2020-03-10;753;2
2020-03-10;755;2
2020-03-10;758;27
2020-03-10;762;1
2020-03-10;766;3
2020-03-10;772;8
2020-03-10;777;3
2020-03-10;785;4
2020-03-10;788;2
2020-03-10;794;11
2020-03-10;796;4
2020-03-10;797;1
2020-03-10;809;7
2020-03-10;820;1
2020-03-10;824;3
2020-03-10;828;1
2020-03-10;845;5
2020-03-10;852;1
2020-03-10;855;29
2020-03-10;856;13
2020-03-10;861;1
2020-03-10;865;1
2020-03-10;866;1
2020-03-10;867;5
2020-03-10;879;1
2020-03-10;935;7
2020-03-10;957;1
2020-03-10;965;2
2020-03-10;983;1
2020-03-10;1581;2
2020-03-10;1621;4
2020-03-10;1640;2
2020-03-10;1652;2
2020-03-10;1676;2
2020-03-10;1685;1
2020-03-10;1705;2
2020-03-10;1721;2
2020-03-10;1740;1
2020-03-10;1774;2
2020-03-10;1876;2
2020-03-10;1883;13
2020-03-10;1894;1
2020-03-10;1904;5
2020-03-10;1916;2
2020-03-10;1926;4
2020-03-10;1931;1
2020-03-10;1942;2
2020-03-10;1945;1
2020-03-10;1948;11
2020-03-10;1954;5
2020-03-10;1959;4
2020-03-10;1960;2
2020-03-10;1961;1
2020-03-10;1963;2
2020-03-11;-1;6
2020-03-11;34;1
2020-03-11;50;1
2020-03-11;86;2
2020-03-11;90;1
2020-03-11;109;11
2020-03-11;114;1
2020-03-11;141;1
2020-03-11;147;3
2020-03-11;153;1
2020-03-11;163;2
2020-03-11;183;1
2020-03-11;193;2
2020-03-11;200;1
2020-03-11;202;3
2020-03-11;209;3
2020-03-11;216;1
2020-03-11;233;1
2020-03-11;268;4
2020-03-11;274;7
2020-03-11;275;1
2020-03-11;281;1
2020-03-11;285;1
2020-03-11;296;1
2020-03-11;297;1
2020-03-11;307;2
2020-03-11;310;10
2020-03-11;321;13
2020-03-11;342;8
2020-03-11;344;18
2020-03-11;351;1
2020-03-11;352;1
2020-03-11;353;1
2020-03-11;355;3
2020-03-11;358;2
2020-03-11;361;1
2020-03-11;362;2
2020-03-11;363;8
2020-03-11;375;4
2020-03-11;376;1
2020-03-11;377;1
2020-03-11;384;2
2020-03-11;392;1
2020-03-11;397;1
2020-03-11;400;1
2020-03-11;406;2
2020-03-11;416;1
2020-03-11;439;1
2020-03-11;441;1
2020-03-11;479;2
2020-03-11;484;2
2020-03-11;503;1
2020-03-11;513;2
2020-03-11;518;7
2020-03-11;523;5
2020-03-11;546;1
2020-03-11;575;2
2020-03-11;579;2
2020-03-11;597;1
2020-03-11;599;15
2020-03-11;613;1
2020-03-11;614;1
2020-03-11;627;1
2020-03-11;632;2
2020-03-11;654;1
2020-03-11;664;2
2020-03-11;668;1
2020-03-11;717;2
2020-03-11;748;1
2020-03-11;753;3
2020-03-11;755;7
2020-03-11;758;32
2020-03-11;762;3
2020-03-11;766;4
2020-03-11;772;8
2020-03-11;777;5
2020-03-11;779;1
2020-03-11;785;6
2020-03-11;788;6
2020-03-11;794;12
2020-03-11;796;5
2020-03-11;797;2
2020-03-11;798;1
2020-03-11;809;7
2020-03-11;820;1
2020-03-11;824;4
2020-03-11;828;2
2020-03-11;845;5
2020-03-11;848;1
2020-03-11;852;1
2020-03-11;855;42
2020-03-11;856;18
2020-03-11;861;1
2020-03-11;865;1
2020-03-11;866;1
2020-03-11;867;6
2020-03-11;879;2
2020-03-11;917;1
2020-03-11;935;8
2020-03-11;957;1
2020-03-11;965;2
2020-03-11;971;1
2020-03-11;983;1
2020-03-11;995;1
2020-03-11;1581;2
2020-03-11;1621;4
2020-03-11;1640;3
2020-03-11;1652;4
2020-03-11;1658;1
2020-03-11;1674;1
2020-03-11;1676;1
2020-03-11;1684;1
2020-03-11;1685;2
2020-03-11;1705;2
2020-03-11;1706;1
2020-03-11;1719;1
2020-03-11;1721;2
2020-03-11;1724;1
2020-03-11;1740;1
2020-03-11;1774;2
2020-03-11;1876;2
2020-03-11;1883;20
2020-03-11;1894;3
2020-03-11;1904;5
2020-03-11;1916;2
2020-03-11;1926;5
2020-03-11;1931;3
2020-03-11;1942;3
2020-03-11;1945;3
2020-03-11;1948;13
2020-03-11;1954;8
2020-03-11;1959;4
2020-03-11;1960;2
2020-03-11;1961;1
2020-03-11;1963;2
2020-03-12;-1;12
2020-03-12;14;2
2020-03-12;34;1
2020-03-12;50;1
2020-03-12;80;1
2020-03-12;86;2
2020-03-12;90;1
2020-03-12;109;11
2020-03-12;114;1
2020-03-12;118;1
2020-03-12;141;1
2020-03-12;147;2
2020-03-12;153;3
2020-03-12;163;2
2020-03-12;177;1
2020-03-12;183;1
2020-03-12;193;2
2020-03-12;200;2
2020-03-12;202;4
2020-03-12;209;3
2020-03-12;214;1
2020-03-12;216;1
2020-03-12;233;3
2020-03-12;243;2
2020-03-12;268;6
2020-03-12;274;7
2020-03-12;275;1
2020-03-12;281;2
2020-03-12;285;1
2020-03-12;296;2
2020-03-12;297;1
2020-03-12;307;4
2020-03-12;310;11
2020-03-12;321;13
2020-03-12;342;8
2020-03-12;344;25
2020-03-12;345;1
2020-03-12;351;1
2020-03-12;352;2
2020-03-12;353;1
2020-03-12;355;4
2020-03-12;358;2
2020-03-12;361;1
2020-03-12;362;2
2020-03-12;363;11
2020-03-12;375;5
2020-03-12;376;1
2020-03-12;377;1
2020-03-12;384;2
2020-03-12;392;1
2020-03-12;397;2
2020-03-12;400;1
2020-03-12;406;1
2020-03-12;415;2
2020-03-12;416;1
2020-03-12;439;1
2020-03-12;441;1
2020-03-12;453;1
2020-03-12;479;2
2020-03-12;484;3
2020-03-12;489;1
2020-03-12;503;1
2020-03-12;513;2
2020-03-12;518;7
2020-03-12;523;5
2020-03-12;530;1
2020-03-12;537;1
2020-03-12;542;1
2020-03-12;546;1
2020-03-12;569;1
2020-03-12;575;2
2020-03-12;579;2
2020-03-12;597;1
2020-03-12;599;15
2020-03-12;613;1
2020-03-12;614;1
2020-03-12;622;1
2020-03-12;627;1
2020-03-12;632;2
2020-03-12;654;1
2020-03-12;664;2
2020-03-12;668;2
2020-03-12;703;1
2020-03-12;717;1
2020-03-12;718;2
2020-03-12;748;1
2020-03-12;753;3
2020-03-12;755;8
2020-03-12;757;1
2020-03-12;758;42
2020-03-12;762;3
2020-03-12;765;1
2020-03-12;766;4
2020-03-12;770;1
2020-03-12;772;8
2020-03-12;777;5
2020-03-12;779;1
2020-03-12;785;6
2020-03-12;788;6
2020-03-12;794;14
2020-03-12;796;8
2020-03-12;797;2
2020-03-12;798;3
2020-03-12;809;6
2020-03-12;820;1
2020-03-12;824;5
2020-03-12;826;1
2020-03-12;828;3
2020-03-12;845;5
2020-03-12;848;1
2020-03-12;852;1
2020-03-12;855;50
2020-03-12;856;21
2020-03-12;861;1
2020-03-12;865;2
2020-03-12;866;1
2020-03-12;867;6
2020-03-12;879;2
2020-03-12;882;1
2020-03-12;917;2
2020-03-12;935;8
2020-03-12;957;1
2020-03-12;965;2
2020-03-12;971;1
2020-03-12;983;2
2020-03-12;995;1
2020-03-12;1581;2
2020-03-12;1621;4
2020-03-12;1640;4
2020-03-12;1652;7
2020-03-12;1658;1
2020-03-12;1674;1
2020-03-12;1676;2
2020-03-12;1684;1
2020-03-12;1685;2
2020-03-12;1705;2
2020-03-12;1706;1
2020-03-12;1719;3
2020-03-12;1721;4
2020-03-12;1724;1
2020-03-12;1740;1
2020-03-12;1771;1
2020-03-12;1774;1
2020-03-12;1876;2
2020-03-12;1883;20
2020-03-12;1894;4
2020-03-12;1900;1
2020-03-12;1901;1
2020-03-12;1904;5
2020-03-12;1916;2
2020-03-12;1926;5
2020-03-12;1930;1
2020-03-12;1931;3
2020-03-12;1940;1
2020-03-12;1942;3
2020-03-12;1945;3
2020-03-12;1948;18
2020-03-12;1954;8
2020-03-12;1959;5
2020-03-12;1960;2
2020-03-12;1961;1
2020-03-12;1963;1
2020-03-13;-1;28
2020-03-13;14;3
2020-03-13;34;1
2020-03-13;50;1
2020-03-13;80;1
2020-03-13;86;2
2020-03-13;90;1
2020-03-13;109;11
2020-03-13;114;1
2020-03-13;118;1
2020-03-13;141;1
2020-03-13;147;3
2020-03-13;153;3
2020-03-13;163;2
2020-03-13;177;1
2020-03-13;183;1
2020-03-13;193;2
2020-03-13;200;2
2020-03-13;202;4
2020-03-13;209;3
2020-03-13;214;2
2020-03-13;216;2
2020-03-13;225;1
2020-03-13;226;1
2020-03-13;230;1
2020-03-13;233;4
2020-03-13;243;2
2020-03-13;268;8
2020-03-13;269;1
2020-03-13;274;7
2020-03-13;275;1
2020-03-13;281;2
2020-03-13;285;1
2020-03-13;296;3
2020-03-13;297;1
2020-03-13;302;1
2020-03-13;303;2
2020-03-13;307;4
2020-03-13;310;11
2020-03-13;321;13
2020-03-13;342;8
2020-03-13;344;26
2020-03-13;345;1
2020-03-13;351;1
2020-03-13;352;2
2020-03-13;353;1
2020-03-13;355;4
2020-03-13;358;3
2020-03-13;361;1
2020-03-13;362;3
2020-03-13;363;20
2020-03-13;375;5
2020-03-13;376;1
2020-03-13;377;1
2020-03-13;384;2
2020-03-13;392;4
2020-03-13;396;1
2020-03-13;397;2
2020-03-13;399;2
2020-03-13;400;1
2020-03-13;406;1
2020-03-13;415;2
2020-03-13;416;3
2020-03-13;439;2
2020-03-13;441;2
2020-03-13;453;1
2020-03-13;479;2
2020-03-13;484;4
2020-03-13;489;1
2020-03-13;503;2
2020-03-13;505;1
2020-03-13;513;2
2020-03-13;518;8
2020-03-13;523;5
2020-03-13;530;1
2020-03-13;537;1
2020-03-13;542;1
2020-03-13;546;4
2020-03-13;569;1
2020-03-13;575;2
2020-03-13;579;2
2020-03-13;597;1
2020-03-13;599;20
2020-03-13;613;1
2020-03-13;614;1
2020-03-13;622;1
2020-03-13;627;1
2020-03-13;629;1
2020-03-13;632;2
2020-03-13;654;1
2020-03-13;664;2
2020-03-13;668;2
2020-03-13;703;1
2020-03-13;717;1
2020-03-13;718;2
2020-03-13;748;1
2020-03-13;753;3
2020-03-13;755;11
2020-03-13;756;1
2020-03-13;757;1
2020-03-13;758;53
2020-03-13;762;3
2020-03-13;765;1
2020-03-13;766;4
2020-03-13;770;1
2020-03-13;772;12
2020-03-13;777;6
2020-03-13;779;1
2020-03-13;784;1
2020-03-13;785;6
2020-03-13;788;7
2020-03-13;794;16
2020-03-13;796;11
2020-03-13;797;4
2020-03-13;798;5
2020-03-13;809;7
2020-03-13;820;1
2020-03-13;824;6
2020-03-13;826;3
2020-03-13;828;3
2020-03-13;845;5
2020-03-13;848;2
2020-03-13;852;1
2020-03-13;855;67
2020-03-13;856;25
2020-03-13;861;1
2020-03-13;865;2
2020-03-13;866;1
2020-03-13;867;9
2020-03-13;879;3
2020-03-13;882;2
2020-03-13;907;1
2020-03-13;917;2
2020-03-13;935;10
2020-03-13;946;1
2020-03-13;957;1
2020-03-13;965;2
2020-03-13;971;1
2020-03-13;983;2
2020-03-13;995;3
2020-03-13;1507;2
2020-03-13;1581;2
2020-03-13;1621;4
2020-03-13;1640;4
2020-03-13;1652;11
2020-03-13;1658;1
2020-03-13;1659;1
2020-03-13;1674;2
2020-03-13;1676;2
2020-03-13;1684;2
2020-03-13;1685;4
2020-03-13;1705;2
2020-03-13;1706;2
2020-03-13;1709;1
2020-03-13;1719;5
2020-03-13;1721;13
2020-03-13;1724;1
2020-03-13;1740;3
2020-03-13;1771;2
2020-03-13;1774;3
2020-03-13;1876;2
2020-03-13;1883;23
2020-03-13;1894;8
2020-03-13;1896;2
2020-03-13;1900;1
2020-03-13;1901;1
2020-03-13;1904;6
2020-03-13;1916;3
2020-03-13;1924;1
2020-03-13;1926;6
2020-03-13;1930;1
2020-03-13;1931;3
2020-03-13;1940;2
2020-03-13;1942;3
2020-03-13;1945;5
2020-03-13;1948;25
2020-03-13;1954;8
2020-03-13;1959;8
2020-03-13;1960;3
2020-03-13;1961;2
2020-03-13;1963;1
2020-03-14;-1;37
2020-03-14;14;3
2020-03-14;34;2
2020-03-14;50;2
2020-03-14;80;1
2020-03-14;86;2
2020-03-14;90;2
2020-03-14;109;11
2020-03-14;114;1
2020-03-14;118;2
2020-03-14;141;1
2020-03-14;147;3
2020-03-14;153;3
2020-03-14;163;2
2020-03-14;171;2
2020-03-14;173;1
2020-03-14;175;1
2020-03-14;177;1
2020-03-14;180;1
2020-03-14;183;1
2020-03-14;193;3
2020-03-14;200;3
2020-03-14;202;4
2020-03-14;209;4
2020-03-14;214;2
2020-03-14;216;2
2020-03-14;225;3
2020-03-14;226;1
2020-03-14;230;1
2020-03-14;233;5
2020-03-14;243;2
2020-03-14;268;9
2020-03-14;269;1
2020-03-14;274;7
2020-03-14;275;1
2020-03-14;281;2
2020-03-14;285;1
2020-03-14;296;3
2020-03-14;297;1
2020-03-14;302;1
2020-03-14;303;3
2020-03-14;307;4
2020-03-14;310;11
2020-03-14;321;13
2020-03-14;342;8
2020-03-14;344;30
2020-03-14;345;1
2020-03-14;351;1
2020-03-14;352;2
2020-03-14;353;1
2020-03-14;355;4
2020-03-14;358;3
2020-03-14;361;1
2020-03-14;362;3
2020-03-14;363;31
2020-03-14;373;1
2020-03-14;375;5
2020-03-14;376;1
2020-03-14;377;1
2020-03-14;383;4
2020-03-14;384;2
2020-03-14;392;4
2020-03-14;396;1
2020-03-14;397;2
2020-03-14;399;2
2020-03-14;400;1
2020-03-14;406;1
2020-03-14;415;2
2020-03-14;416;3
2020-03-14;439;2
2020-03-14;441;3
2020-03-14;453;1
2020-03-14;473;1
2020-03-14;479;2
2020-03-14;484;6
2020-03-14;489;1
2020-03-14;503;2
2020-03-14;505;1
2020-03-14;513;2
2020-03-14;518;9
2020-03-14;523;5
2020-03-14;530;1
2020-03-14;537;1
2020-03-14;542;1
2020-03-14;546;4
2020-03-14;556;1
2020-03-14;569;1
2020-03-14;575;2
2020-03-14;579;4
2020-03-14;597;1
2020-03-14;599;24
2020-03-14;613;1
2020-03-14;614;2
2020-03-14;622;1
2020-03-14;627;1
2020-03-14;629;2
2020-03-14;632;2
2020-03-14;642;2
2020-03-14;654;1
2020-03-14;664;2
2020-03-14;668;2
2020-03-14;703;1
2020-03-14;715;1
2020-03-14;717;1
2020-03-14;718;2
2020-03-14;748;1
2020-03-14;753;3
2020-03-14;755;12
2020-03-14;756;1
2020-03-14;757;2
2020-03-14;758;64
2020-03-14;762;3
2020-03-14;765;1
2020-03-14;766;5
2020-03-14;770;2
2020-03-14;772;13
2020-03-14;777;7
2020-03-14;779;1
2020-03-14;784;1
2020-03-14;785;6
2020-03-14;788;7
2020-03-14;794;17
2020-03-14;796;14
2020-03-14;797;4
2020-03-14;798;5
2020-03-14;809;7
2020-03-14;820;1
2020-03-14;824;6
2020-03-14;826;4
2020-03-14;828;4
2020-03-14;845;6
2020-03-14;847;1
2020-03-14;848;2
2020-03-14;852;1
2020-03-14;855;68
2020-03-14;856;28
2020-03-14;861;1
2020-03-14;865;2
2020-03-14;866;1
2020-03-14;867;8
2020-03-14;879;3
2020-03-14;882;4
2020-03-14;907;1
2020-03-14;917;4
2020-03-14;928;1
2020-03-14;935;16
2020-03-14;946;3
2020-03-14;957;2
2020-03-14;965;2
2020-03-14;971;3
2020-03-14;983;3
2020-03-14;995;5
2020-03-14;1507;3
2020-03-14;1581;2
2020-03-14;1598;1
2020-03-14;1621;4
2020-03-14;1640;6
2020-03-14;1641;1
2020-03-14;1652;13
2020-03-14;1658;1
2020-03-14;1659;1
2020-03-14;1674;2
2020-03-14;1676;2
2020-03-14;1684;2
2020-03-14;1685;5
2020-03-14;1690;1
2020-03-14;1702;2
2020-03-14;1705;3
2020-03-14;1706;2
2020-03-14;1709;1
2020-03-14;1719;5
2020-03-14;1721;15
2020-03-14;1723;1
2020-03-14;1724;1
2020-03-14;1728;1
2020-03-14;1734;4
2020-03-14;1740;3
2020-03-14;1771;2
2020-03-14;1774;4
2020-03-14;1876;2
2020-03-14;1883;35
2020-03-14;1894;10
2020-03-14;1896;2
2020-03-14;1900;1
2020-03-14;1901;1
2020-03-14;1903;1
2020-03-14;1904;6
2020-03-14;1916;3
2020-03-14;1924;1
2020-03-14;1926;6
2020-03-14;1930;1
2020-03-14;1931;3
2020-03-14;1940;2
2020-03-14;1942;4
2020-03-14;1945;6
2020-03-14;1948;30
2020-03-14;1954;9
2020-03-14;1959;9
2020-03-14;1960;3
2020-03-14;1961;2
2020-03-14;1963;1
2020-03-15;-1;58
2020-03-15;14;6
2020-03-15;34;2
2020-03-15;50;2
2020-03-15;80;1
2020-03-15;86;2
2020-03-15;90;3
2020-03-15;109;11
2020-03-15;114;1
2020-03-15;118;2
2020-03-15;141;1
2020-03-15;147;3
2020-03-15;148;1
2020-03-15;150;1
2020-03-15;153;3
2020-03-15;158;1
2020-03-15;163;2
2020-03-15;171;2
2020-03-15;173;1
2020-03-15;175;1
2020-03-15;177;1
2020-03-15;180;1
2020-03-15;183;1
2020-03-15;193;4
2020-03-15;200;3
2020-03-15;202;7
2020-03-15;203;2
2020-03-15;209;4
2020-03-15;214;2
2020-03-15;216;2
2020-03-15;221;1
2020-03-15;225;5
2020-03-15;226;1
2020-03-15;228;1
2020-03-15;230;1
2020-03-15;233;7
2020-03-15;243;2
2020-03-15;252;2
2020-03-15;268;12
2020-03-15;269;1
2020-03-15;274;8
2020-03-15;275;1
2020-03-15;277;1
2020-03-15;281;3
